id_venta;fecha;id_cliente;id_producto;id_tienda;id_promocion;cantidad;precio_unitario;descuento
18433;23/10/2025;447;429;6;21.0;1;2011.03;10.0
1464;25 de abril de 2024;2311;417;7;;1;790.18;0.0
45355;2025-01-19;4098;445;12;;2;180.71;0.0
5370;05/04/2025;4252;342;11;8.0;1;4031.74;40.0
12404;2024-04-10;447;431;4;;3;246.23;0.0
31004;2025-08-19;2841;240;4;;1;212.63;0.0
58414;2024-10-24;4469;139;6;26.0;1;2781.74;25.0
50068;21 de marzo de 2024;4238;313;7;1.0;1;3427.07;10.0
28987;2025-11-21;3210;208;6;10.0;2;1835.3;10.0
25456;2024-12-23;2762;393;14;5.0;1;484.64;30.0
14846;09/12/2025;1507;9;12;11.0;1;1454.23;35.0
18642;2025-07-13;1438;240;15;29.0;2;203.34;25.0
40468;24 de septiembre de 2024;1858;429;11;;2;1936.4;0.0
11460;2025-12-01;705;370;15;11.0;2;3469.42;35.0
20066;2025-02-11;4248;236;14;;2;751.94;0.0
57881;2024-01-06;4322;113;1;18.0;2;793.31;35.0
50745;2024-12-31;4503;180;7;;1;4757.5;0.0
7482;26 de marzo de 2024;1438;46;3;;1;585.95;0.0
40518;04/12/2024;4547;429;9;5.0;1;1822.05;30.0
24201;20/08/2024;4103;406;15;;2;2692.75;0.0
41403;2025-09-12;3770;282;2;;1;491.71;0.0
6484;2024-07-04;1788;164;4;;1;3716.16;0.0
14534;2025-12-23;4518;67;8;11.0;2;1429.26;35.0
12164;20/05/2024;3110;452;8;;3;2340.44;0.0
8493;2025-12-28;5;208;1;;3;1877.22;0.0
3662;2025-12-04;2430;208;3;11.0;1;1872.36;35.0
56665;2024-09-04;2909;229;3;19.0;1;459.61;15.0
29869;2024-07-26;571;208;3;6.0;1;1747.74;35.0
16760;2024-11-25;4219;222;6;4.0;3;3642.99;15.0
24413;2025-01-21;3586;9;1;;1;1295.94;
32826;2024-11-25;2888;9;14;4.0;3;1458.5;15.0
23337;2024-03-16;2829;208;9;;3;1872.33;
52963;2024-10-18;2557;342;1;3.0;1;3615.21;20.0
50908;2024-03-19;2963;146;4;1.0;2;1988.92;10.0
37455;23/09/2024;958;46;8;;1;579.03;0.0
54571;06/02/2024;2719;208;15;;1;1764.52;0.0
58619;2024-10-18;1967;342;9;3.0;2;3581.7;20.0
56958;19 de marzo de 2024;1251;406;13;1.0;1;2673.1;10.0
28676;2025-09-12;2850;182;14;;1;1402.51;0.0
38631;14/12/2025;736;99;1;11.0;1;76.79;35.0
1222;2025-04-30;1221;9;14;;1;1334.53;0.0
25284;02/05/2025;1435;147;12;;1;264.67;0.0
47772;2025-03-22;1226;493;15;22.0;1;362.09;25.0
54418;1 de marzo de 2024;2557;342;14;;1;3784.13;0.0
16146;2024-10-16;4153;342;8;3.0;1;3718.41;20.0
49017;2025-03-18;4103;453;15;7.0;1;2800.04;25.0
57840;21/04/2025;4171;406;13;16.0;3;2727.55;15.0
40596;2025-07-02;1845;342;6;36.0;2;3873.66;
40990;12 de marzo de 2024;3395;158;12;;1;1190.12;0.0
9671;2024-11-23;572;9076;13;4.0;1;1357.98;15.0
52110;2025-08-25;4850;126;6;;1;5429.82;0.0
6673;14/10/2025;506;74;6;38.0;2;27.08;20.0
56789;02/01/2024;1673;388;15;18.0;2;509.94;35.0
31998;28/03/2025;3683;242;1;22.0;1;3250.17;25.0
36604;16/04/2024;4322;412;5;;2;131.76;0.0
18684;29/11/2025;4623;236;14;39.0;1;684.57;25.0
59123;17 de septiembre de 2024;4491;392;6;13.0;1;146.8;10.0
23975;2025-09-24;4082;141;6;;3;2572.6;0.0
17608;18/07/2025;1980;475;6;29.0;1;2025.75;25.0
49982;21/11/2025;4168;46;9;10.0;2;598.23;10.0
54537;28/10/2024;4284;342;15;;1;4064.57;0.0
28868;21 de febrero de 2024;577;67;15;34.0;1;1379.89;20.0
28570;31/10/2025;2819;489;2;;1;5019.78;0.0
13372;2025-12-12;3472;9;9;11.0;2;1310.94;35.0
13271;1 de marzo de 2025;2547;435;7;;3;286.56;0.0
39174;20/10/2025;2404;497;13;9.0;2;1662.74;10.0
45702;2024-05-05;1184;208;3;;2;1846.68;0.0
51211;2 de diciembre de 2024;1847;69;7;5.0;3;201.16;30.0
35175;2025-11-24;2541;27;12;10.0;1;85.95;10.0
1073;13/10/2025;2408;67;7;38.0;1;1492.31;20.0
40221;5 de agosto de 2025;4322;435;13;31.0;1;280.4;25.0
44861;26 de noviembre de 2025;2246;460;12;10.0;1;409.58;10.0
33142;2025-12-15;2481;368;10;11.0;1;4239.03;35.0
59396;2025-04-25;4344;180;11;;1;4986.86;0.0
14958;13/11/2025;4503;112;14;;1;246.45;0.0
47130;8 de junio de 2024;435;180;5;;1;4937.39;0.0
22178;2024-10-31;62;180;12;;2;4412.49;0.0
29261;27/09/2025;4324;9;8;;1;1442.7;0.0
19793;2024-03-11;2332;436;14;;1;2565.93;0.0
8618;10 de octubre de 2024;1942;342;4;;1;3588.53;0.0
33789;31 de diciembre de 2024;2541;491;12;;2;1267.61;0.0
59665;13/05/2024;1067;208;8;;1;1730.33;0.0
26188;19/08/2025;4503;41;5;;1;200.85;
2060;24 de octubre de 2025;4356;125;9;21.0;1;282.62;10.0
48555;22 de marzo de 2025;1606;342;6;22.0;1;154450.66312706008;25.0
58522;2024-12-16;2260;147;15;5.0;1;273.07;30.0
183;2025-10-14;1760;180;6;9.0;1;4968.44;10.0
30327;2025-12-24;2049;438;7;11.0;1;3273.68;35.0
46387;2024-10-20;4400;342;11;26.0;3;4087.19;25.0
33112;19/03/2025;4729;9;7;7.0;1;1350.4;25.0
51927;26/04/2024;1290;435;13;;1;288.42;0.0
37080;05/07/2025;932;423;15;36.0;3;1529.0;30.0
47694;26 de marzo de 2025;3836;215;11;22.0;2;590.38;25.0
38640;25/03/2025;265;342;11;22.0;1;4033.69;25.0
53966;23/02/2025;62;344;7;;2;4598.37;0.0
19371;2025-12-12;210;115;2;11.0;1;5788.92;35.0
13877;27/09/2024;3899;426;6;;2;323.09;0.0
46374;05/01/2024;1335;174;10;18.0;3;837.89;35.0
49250;2025-04-23;1054;302;2;16.0;1;2476.05;15.0
31448;05/08/2024;999;46;10;;2;559.1;
32212;2025-02-26;4503;342;3;40.0;1;3652.15;20.0
16813;25 de enero de 2024;1277;200;10;35.0;2;3733.34;10.0
16359;22/10/2024;4493;208;3;3.0;2;1796.54;20.0
27143;26 de diciembre de 2025;3935;466;13;;1;504.56;0.0
38572;24 de octubre de 2024;1421;180;5;26.0;1;4799.53;25.0
58446;13 de diciembre de 2024;4478;14;12;17.0;1;2713.02;40.0
40315;2025-01-20;2311;426;4;;1;340.68;0.0
35620;2025-12-16;719;426;15;11.0;1;326.07;35.0
46817;2024-05-24;2557;429;15;;2;1997.95;0.0
46187;2024-09-19;638;373;10;13.0;2;332.84;10.0
41897;23/12/2025;4433;84;2;11.0;1;538.61;35.0
20633;21 de septiembre de 2024;268;208;4;13.0;1;1724.88;10.0
36718;2024-08-31;3420;407;2;;1;2030.32;
24873;2025-05-26;2180;375;10;25.0;1;798.12;40.0
45739;17/04/2025;3691;171;15;;1;745.62;0.0
55397;09/04/2025;4598;426;8;;1;343.77;0.0
15956;2025-12-25;4256;435;6;;1;292.01;0.0
32949;2024-03-24;2313;277;5;1.0;1;3909.4;10.0
18295;2024-06-02;3114;404;4;;3;6753.61;0.0
16777;11/04/2024;767;9;11;;1;1375.07;0.0
59076;03/10/2025;766;429;2;;1;1926.21;0.0
9101;2025-08-07;165;202;2;;1;167.19;0.0
42773;29/11/2025;2637;435;4;39.0;3;326.21;25.0
46773;8 de mayo de 2025;2110;261;5;;1;486.27;0.0
18737;14/09/2024;4171;1;8;13.0;1;6136.39;10.0
35300;24/05/2024;4562;497;15;;1;1867.8;0.0
38496;28/12/2024;451;201;4;;1;2035.87;0.0
15005;2025-01-09;2470;87;14;;1;1631.68;0.0
7761;2025-02-23;962;112;15;;2;264.87;0.0
27256;2024-02-16;4525;208;7;;1;1792.62;0.0
52393;20 de diciembre de 2025;4545;112;15;11.0;3;274.54;35.0
2332;04/07/2025;2473;342;3;36.0;1;3782.51;30.0
11536;2025-08-06;3815;333;7;;1;4200.11;0.0
18586;01/09/2024;1551;83;7;19.0;1;1664.71;15.0
12410;19/03/2024;1987;294;15;1.0;2;1049.96;10.0
47543;2024-12-06;4126;354;10;5.0;1;3651.77;30.0
35937;24/04/2025;3445;449;6;16.0;1;352.98;15.0
27918;2024-11-20;4518;342;2;;1;3803.63;0.0
44571;2024-10-23;2494;112;4;26.0;2;248.19;25.0
57377;2024-01-06;2062;90;1;18.0;1;72.48;35.0
698;2024-05-09;3421;194;12;;1;472.1;0.0
15963;2025-01-14;2360;426;7;;1;344.86;0.0
29307;25/09/2024;924;322;1;;1;43.84;0.0
38082;06/09/2024;3954;204;3;;1;3185.03;0.0
34940;23/06/2024;945;180;15;;1;5011.21;0.0
57875;2025-04-07;3214;46;2;8.0;2;541.79;40.0
46819;25 de abril de 2024;3456;435;8;;1;322.23;0.0
58312;27/04/2024;4761;455;5;;3;528.08;0.0
30303;2025-08-19;333;342;12;;1;3748.89;0.0
11757;2024-07-10;3830;342;11;24.0;1;3858.13;15.0
45215;25 de abril de 2024;3691;142;12;;2;74.59;0.0
57820;2025-09-07;4763;435;4;;2;282.87;0.0
24212;2025-10-02;1158;417;15;28.0;1;752.85;10.0
56559;2025-02-17;4957;233;11;;1;732.39;0.0
44616;26 de noviembre de 2024;2928;208;3;4.0;1;1762.04;15.0
5346;12/05/2024;2037;198;6;;1;3852.56;0.0
26227;2 de octubre de 2025;4478;6;12;28.0;2;3797.57;10.0
35275;26/11/2025;3800;327;11;39.0;1;5247.61;
33464;15 de junio de 2025;1394;342;12;;1;3567.35;0.0
36059;10/01/2025;210;55;13;;1;3602.11;
12631;28/05/2024;510;9;6;;3;1340.99;
7056;08/06/2024;3850;342;13;;2;4097.0;0.0
36039;2024-02-23;4244;349;9;34.0;2;1006.75;20.0
18204;13/08/2025;4632;208;4;;2;1935.33;0.0
12960;11/05/2024;672;342;15;;2;4008.82;0.0
2450;2024-05-19;2927;208;9;;1;1892.97;0.0
42932;2025-11-12;2744;67;15;;1;1449.88;0.0
781;2025-12-12;3931;9;14;11.0;1;1356.25;35.0
1401;17 de abril de 2024;2419;342;6;;1;3541.13;0.0
42736;2025-11-21;2421;9;15;10.0;1;1357.75;10.0
31035;23/03/2024;2755;147;11;1.0;3;248.38;10.0
54176;10/05/2024;494;171;13;;1;737.71;0.0
6649;3 de octubre de 2024;3014;349;7;;1;873.95;0.0
32455;21/12/2024;4322;135;15;5.0;1;338.32;30.0
13662;2025-04-17;1453;33;4;;1;909.37;0.0
53736;10 de octubre de 2024;3472;358;6;;2;1074.99;0.0
14340;3 de diciembre de 2024;1916;185;14;5.0;1;3621.96;30.0
52934;2024-08-01;496;9;11;;1;1378.67;0.0
4569;2025-12-15;1354;272;8;11.0;2;84.22;35.0
6949;2024-01-16;2557;406;11;;1;2360.15;
57869;2025-08-15;972;208;14;;3;1739.03;0.0
17163;13/07/2025;4437;305;2;29.0;1;677.01;25.0
29960;26/12/2024;4433;261;14;;1;554.36;0.0
39937;2024-12-18;3754;112;4;17.0;1;245.54;40.0
43684;17/08/2024;4721;27;5;;1;88.2;0.0
57009;2025-04-27;433;337;5;;1;354.64;0.0
4045;21/12/2025;447;268;11;11.0;1;539.09;35.0
7641;18 de octubre de 2025;1351;435;1;9.0;1;298.37;10.0
21842;11 de diciembre de 2025;766;90;5;11.0;1;79.98;35.0
21765;2025-03-15;1083;208;15;;1;1836.09;0.0
22214;2025-11-16;435;280;6;;1;85.16;0.0
612;30/12/2025;3850;253;10;;1;146.36;0.0
28682;2025-10-20;1102;9;1;9.0;1;1279.09;10.0
21670;17/03/2024;324;435;10;;136;304.33;0.0
51489;20 de octubre de 2024;3850;129;7;26.0;1;611.4;25.0
58881;2 de marzo de 2025;3700;90;3;;2;72.8;0.0
45141;26 de diciembre de 2024;1438;177;7;;2;43.36;
49381;1 de diciembre de 2024;1108;342;3;5.0;1;3948.21;30.0
5568;21 de agosto de 2024;2957;342;12;;1;3902.24;0.0
31027;26/05/2025;447;6;4;25.0;1;4288.1;40.0
44552;24 de octubre de 2025;3214;153;13;21.0;1;1345.59;10.0
20091;2024-03-17;2524;9;8;;1;1435.03;0.0
19755;2025-12-08;1935;287;4;11.0;1;1610.01;35.0
13624;2025-12-01;4917;253;4;11.0;1;140.27;35.0
20525;25/12/2024;4186;426;14;;1;314.92;0.0
54719;20/11/2025;2479;9;4;;2;1451.43;
14753;12/05/2024;1526;40;6;;1;880.45;0.0
54250;24/11/2025;4181;349;11;10.0;2;946.34;10.0
20959;2024-12-21;3667;75;4;5.0;1;170.8;30.0
11070;15 de diciembre de 2025;3850;426;13;11.0;1;320.31;35.0
34147;2025-11-22;2513;360;1;10.0;1;374.04;10.0
1571;2025-03-01;3937;147;15;;2;268.35;0.0
39334;2024-08-02;1069;180;2;;1;5030.1;0.0
4544;2024-08-12;3378;435;4;;1;282.67;0.0
21419;20/12/2024;736;180;8;5.0;1;4739.14;30.0
15388;20 de mayo de 2024;4186;182;9;;2;1443.96;0.0
18302;10/09/2024;375;36;9;;1;1912.57;0.0
33122;2025-05-19;435;66;6;;1;564.98;0.0
30318;2024-04-09;447;223;8;;1;2338.15;0.0
5090;2025-12-22;4131;46;15;11.0;1;560.7;35.0
28323;12 de mayo de 2025;189;153;2;;3;1493.38;0.0
12236;28/04/2024;4733;180;8;;3;4666.94;0.0
18492;9 de noviembre de 2024;4960;46;4;23.0;2;600.41;20.0
7568;2025-10-30;3039;46;5;;1;569.72;0.0
58927;2024-12-25;1158;426;12;;2;323.97;0.0
42335;2025-11-30;4036;46;3;;1;555.67;0.0
19246;21 de marzo de 2025;2708;46;15;7.0;1;614.47;25.0
57460;24 de noviembre de 2025;1084;9059;9;39.0;1;362.97;25.0
37760;2025-11-04;447;153;8;;1;1390.36;0.0
5538;14 de julio de 2025;672;145;15;29.0;1;4972.57;25.0
5429;2024-09-01;1914;159;4;19.0;1;4576.26;15.0
7809;2024-08-28;336;342;14;;2;4086.35;0.0
21359;2 de noviembre de 2024;4914;417;11;;1;726.2;0.0
43427;10/03/2025;2516;491;13;;1;1121.39;0.0
56796;2024-12-15;2557;153;5;17.0;1;1547.91;40.0
48686;07/08/2024;2165;67;13;;3;1420.13;0.0
4880;25/03/2024;3770;185;5;;1;3420.67;0.0
46915;22 de diciembre de 2024;2244;194;4;5.0;1;414.01;
35603;24/10/2025;4243;9;8;21.0;2;1282.73;
46107;14/12/2025;1290;452;15;11.0;1;2347.78;35.0
40234;26/04/2025;3683;236;7;;1;776.65;0.0
52740;2025-04-07;2311;180;6;8.0;3;4415.83;40.0
25873;2 de febrero de 2024;575;342;4;;1;4036.58;0.0
4670;7 de septiembre de 2025;4551;335;15;;1;123.5;0.0
30873;16/04/2025;198;46;11;;1;604.12;0.0
9805;2024-08-13;4767;435;3;;2;283.58;0.0
59539;2025-12-23;4186;46;10;11.0;2;597.17;35.0
3733;2024-12-26;2274;46;13;;1;562.8;0.0
15237;2025-06-14;539;84;13;;1;545.44;0.0
1398;02/02/2025;1768;435;12;;1;326.53;0.0
44285;2025-06-14;2967;208;9;;1;1773.32;0.0
24664;2024-10-27;2559;388;8;;1;447.03;0.0
17965;2025-10-29;3054;373;11;;2;339.42;0.0
44229;2024-12-17;1356;396;8;5.0;1;1037.23;30.0
21229;4 de febrero de 2025;2441;208;14;;1;1702.95;0.0
45291;2025-03-24;2274;81;1;22.0;3;1270.31;
38390;23/12/2024;222;1;7;5.0;1;5628.04;30.0
27636;19 de noviembre de 2025;733;14;3;;1;2952.13;0.0
58655;23 de diciembre de 2024;4227;435;1;5.0;2;283.54;30.0
41422;28/03/2024;697;406;5;;1;2519.19;0.0
38551;2025-11-28;1601;451;13;10.0;1;5588.37;10.0
34907;26/06/2025;3045;87;4;;1;1673.26;0.0
2762;2025-12-07;1453;6;15;30.0;2;4077.96;10.0
35094;20/07/2024;1480;84;3;6.0;1;535.75;35.0
21430;2025-07-14;3683;354;5;29.0;1;3436.02;25.0
25579;31/10/2024;2394;147;12;;1;259.12;0.0
48532;2024-03-22;447;478;2;1.0;2;1906.76;10.0
22614;6 de octubre de 2024;2137;277;2;;3;4078.56;0.0
46178;26/11/2024;3525;175;13;4.0;3;2010.79;15.0
14432;10 de diciembre de 2025;4445;342;10;11.0;1;4078.61;35.0
48492;20 de noviembre de 2025;2928;426;14;;2;315.19;0.0
9198;15 de octubre de 2025;3472;429;7;9.0;2;1889.43;10.0
41738;24/11/2025;175;76;4;39.0;1;750.4;25.0
21633;23 de marzo de 2025;3092;342;13;7.0;2;3540.46;25.0
58300;08/07/2024;190;342;14;32.0;1;3992.52;25.0
1228;01/12/2024;3579;27;11;5.0;1;92.12;30.0
40262;7 de febrero de 2025;4342;175;12;;1;2087.78;0.0
22109;2024-12-04;1507;52;11;5.0;1;822.55;30.0
8619;2025-11-28;3172;427;9;39.0;1;318.44;25.0
238;10/12/2024;447;329;14;5.0;1;79.41;30.0
21000;18 de septiembre de 2024;4860;101;2;13.0;3;728.04;10.0
11772;2025-01-26;2108;431;13;;1;237.53;0.0
2855;2024-11-12;999;67;5;23.0;1;1346.93;20.0
14701;3 de abril de 2024;1194;185;14;2.0;1;3795.55;20.0
59308;19/07/2024;3667;72;14;;1;6172.72;
37853;12/04/2025;216;100;1;;1;2829.43;0.0
3777;2025-04-03;2557;46;12;8.0;1;602.38;40.0
2142;6 de agosto de 2024;1244;40;11;;1;792.58;0.0
40251;31/03/2025;447;90;13;22.0;1;75.0;25.0
15986;27/11/2025;2797;9;5;39.0;2;1338.37;25.0
31792;29/01/2024;1230;237;9;;1;1879.26;0.0
4047;22 de noviembre de 2024;1518;46;11;4.0;1;537.55;15.0
7391;15/11/2025;4489;208;4;;1;1751.09;0.0
4249;2025-04-20;447;171;5;;1;708.77;0.0
43702;25 de diciembre de 2025;4031;220;1;;1;4238.03;0.0
5733;18/09/2025;3057;9;7;;1;1392.83;0.0
45700;2025-04-08;2262;167;13;;2;1357.63;0.0
27319;2024-03-27;2766;437;5;;1;3356.91;0.0
27338;25 de abril de 2025;1455;208;6;;1;1965.78;0.0
27855;11/04/2025;3472;357;12;;1;999.78;0.0
15521;2025-08-19;4073;342;15;;1;4013.1;0.0
19558;20/11/2025;1127;342;1;;1;3924.27;0.0
43699;2024-10-29;1416;479;14;;1;308.37;
45429;2024-12-04;447;158;10;5.0;1;1319.79;
43369;21/03/2025;4532;9;7;7.0;2;1439.57;25.0
37804;11/08/2025;4469;127;12;;1;324.38;0.0
16733;12 de julio de 2024;4116;429;10;14.0;1;1788.04;10.0
16815;29/08/2024;447;275;11;;2;3369.15;0.0
9469;22/05/2025;4677;349;13;;1;909.31;0.0
11752;2024-10-20;2702;9;11;26.0;1;1256.94;25.0
43191;16/01/2024;167;158;11;;3;1323.6;0.0
44031;05/08/2025;1421;37;8;31.0;1;1878.04;25.0
48306;2025-04-01;2430;194;7;8.0;3;429.33;40.0
46630;30/04/2024;4422;46;12;;3;626.69;0.0
7680;2025-08-03;1221;180;7;15.0;1;4796.91;40.0
21672;2025-03-09;1242;406;13;;2;2526.05;0.0
41482;2025-10-26;209;120;13;21.0;1;1775.67;10.0
58339;17/09/2025;2744;314;6;;2;3899.18;0.0
1857;4 de diciembre de 2024;1914;180;15;5.0;1;4977.73;30.0
5947;28/07/2025;4322;342;14;12.0;1;3547.8;35.0
10200;2025-08-16;1609;342;7;;2;3580.6;0.0
5550;18/10/2024;447;261;7;26.0;2;500.97;25.0
48845;2025-12-08;2246;486;4;11.0;2;191.44;35.0
7921;31/12/2024;112;342;5;;3;3766.71;
22823;06/05/2025;3830;435;7;;1;300.64;0.0
13612;2024-12-22;3595;6;14;5.0;1;3909.37;30.0
28059;13/08/2025;3219;417;14;;1;755.32;0.0
38270;21/10/2024;4322;46;14;26.0;2;557.5;25.0
17874;2024-05-17;4041;342;4;;1;4089.33;0.0
37649;30 de marzo de 2024;4503;429;14;;1;1820.8;0.0
13668;01/09/2024;689;253;9;19.0;1;147.59;15.0
58598;14 de mayo de 2024;4927;342;14;;1;3609.92;0.0
23030;2025-11-25;1244;147;10;39.0;1;253.68;25.0
8036;28 de agosto de 2024;389;46;2;;1;585.96;0.0
4879;2024-02-12;4673;483;11;;1;469.84;0.0
50130;2024-04-11;3421;253;7;;1;148.53;0.0
33049;2024-07-14;358;147;5;14.0;1;271.76;10.0
52422;2024-01-17;4154;427;11;33.0;2;314.04;10.0
25727;18 de diciembre de 2024;3698;208;11;5.0;1;1812.69;30.0
53373;06/12/2024;4525;333;6;5.0;1;3836.52;30.0
15385;20/05/2024;4186;161;9;;1;201.15;0.0
42883;07/08/2025;577;208;11;;3;1784.64;0.0
15693;28 de agosto de 2025;2512;261;14;;1;530.54;0.0
53543;2024-08-18;2079;253;4;;1;132.27;0.0
36097;2024-05-20;4126;491;6;;1;1185.02;0.0
29881;1 de noviembre de 2025;1438;342;1;;1;4069.64;0.0
59978;3 de enero de 2024;3584;153;6;18.0;1;1562.88;
49505;06/12/2024;1367;406;2;5.0;1;2359.73;30.0
49613;2024-08-05;2332;189;5;;1;1841.46;0.0
27838;16 de abril de 2025;2911;9;4;;1;1315.04;0.0
45996;21/09/2024;4865;449;8;13.0;1;325.64;10.0
2981;2024-10-30;4431;429;12;;1;2009.64;0.0
296;31/12/2024;3423;435;3;;3;285.28;0.0
12863;2024-11-22;2018;46;11;4.0;1;598.49;15.0
54737;2025-03-17;4064;62;2;7.0;1;5641.29;25.0
51671;16/07/2024;3879;115;5;14.0;1;5279.74;10.0
36407;08/08/2025;1158;342;6;;1;3696.18;0.0
29323;20/04/2024;762;452;9;;1;2293.23;0.0
5107;19/05/2024;4648;194;7;;1;460.41;0.0
36210;2025-12-06;719;337;7;30.0;1;357.93;
5497;07/08/2025;1469;330;7;;2;799.98;0.0
14321;19/05/2024;633;62;13;;1;6110.31;0.0
999;2024-08-09;2372;452;4;;1;2393.83;0.0
21596;2025-07-20;2718;223;7;12.0;1;2596.19;35.0
20871;2024-10-15;1518;9;4;3.0;1;1460.63;20.0
4129;18 de septiembre de 2024;1245;319;10;13.0;1;5187.12;10.0
30197;05/08/2025;385;6;7;31.0;1;3992.17;25.0
58126;25 de diciembre de 2025;1663;337;15;;1;331.64;0.0
15011;07/12/2025;435;253;5;11.0;2;148.91;35.0
32426;2024-09-02;4031;335;11;19.0;1;123.57;15.0
53521;23 de abril de 2025;2232;426;1;16.0;1;316.69;15.0
31781;8 de mayo de 2025;982;99;3;;2;78.09;0.0
33347;2024-09-21;956;406;9;13.0;3;2458.67;10.0
3804;2025-12-14;3830;175;1;11.0;2;1859.82;35.0
20785;30/10/2025;4503;46;8;;1;622.96;0.0
8961;2024-05-21;664;208;14;;1;1776.73;0.0
11666;2025-09-06;2071;342;10;;2;3585.52;0.0
20862;17 de noviembre de 2025;3850;449;13;;1;355.89;0.0
33813;2025-11-20;1671;406;15;;1;2539.88;0.0
56410;16/04/2024;85;244;6;;1;701.63;
5513;2024-09-06;1160;67;10;;1;1400.15;0.0
31381;24/11/2024;1650;429;4;4.0;1;1918.46;15.0
59730;07/03/2025;3299;342;2;;1;3529.08;0.0
39135;26/04/2024;1373;342;8;;1;3614.08;0.0
41720;2024-10-15;4343;46;8;3.0;1;626.02;20.0
40287;12/10/2024;3971;253;1;;1;139.98;
53121;21/02/2024;1805;342;7;34.0;1;3692.13;20.0
3057;22/03/2024;447;208;14;1.0;1;1854.28;10.0
59043;18 de noviembre de 2025;3421;208;9;;1;1923.76;0.0
51527;2024-07-01;4708;429;14;;1;1975.35;0.0
53372;29/02/2024;599;112;12;;2;261.59;0.0
46684;22/10/2025;447;302;8;;1;2317.21;0.0
12523;2025-11-01;4489;9;7;;1;1449.75;0.0
4690;25/04/2025;4219;398;4;;1;623.83;
11179;2024-04-20;3750;426;6;;2;326.8;0.0
39026;2024-01-21;2071;86;8;33.0;3;1364.91;10.0
48494;19 de septiembre de 2024;3981;342;3;13.0;2;3645.12;10.0
18499;25/09/2024;827;74;6;;1;28.47;0.0
3873;2024-01-11;2755;99;15;;1;80.17;0.0
19254;30/11/2025;1602;112;4;;1;273.6;0.0
58196;16 de julio de 2024;2079;120;6;14.0;3;1952.3;10.0
9732;10 de octubre de 2025;1027;261;2;38.0;1;552.23;20.0
52122;2024-11-29;2728;392;5;4.0;2;155.42;15.0
24780;2025-09-28;3405;9;11;;2;1412.56;0.0
35601;28/05/2025;3991;141;15;27.0;1;2390.19;15.0
9318;2 de febrero de 2024;1794;426;7;;1;355.78;0.0
28666;2025-01-29;2037;27;6;;1;92.42;0.0
14055;07/02/2025;571;137;5;;1;1737.98;0.0
2559;2025-03-04;1845;347;14;;1;1202.22;0.0
1979;2024-03-26;3137;9;3;;1;1355.34;0.0
9056;5 de marzo de 2024;2021;458;10;;1;1462.76;0.0
25931;2025-11-08;3456;69;14;;1;191.26;0.0
10588;2025-03-25;931;261;7;22.0;3;560.19;25.0
13078;2025-07-21;451;237;9;12.0;1;1865.07;35.0
30040;12/01/2025;571;452;1;;1;2340.56;0.0
42962;29/06/2024;4322;329;4;;1;72.9;0.0
50207;21/01/2025;4503;9;10;;2;1358.75;0.0
19940;2025-03-16;3673;67;15;;3;1351.98;0.0
55725;2024-12-26;1332;208;14;;1;1891.16;0.0
56187;2024-08-04;4227;54;14;;1;4412.06;0.0
49994;21/10/2024;2861;46;6;26.0;1;540.63;25.0
58453;08/10/2024;330;337;11;;1;326.43;0.0
10564;2025-12-14;2307;193;7;11.0;1;262.45;35.0
42988;11/12/2025;4518;451;4;11.0;1;5691.44;35.0
6101;17/05/2025;2899;208;15;;1;1711.54;0.0
48008;2025-03-20;447;13;10;7.0;2;5846.82;25.0
8875;23/04/2024;4997;342;9;;1;3672.68;0.0
51918;23/03/2025;4547;406;11;7.0;1;2592.8;25.0
11314;2024-10-27;4671;406;7;;1;2694.62;0.0
12213;30 de noviembre de 2025;225;263;8;;1;810.49;0.0
22048;25/01/2024;1223;305;12;35.0;1;730.3;10.0
32852;2025-07-30;4065;449;12;15.0;1;341.04;40.0
45755;19 de enero de 2024;2309;416;15;33.0;2;2246.38;10.0
21094;2025-01-06;1797;9;12;;1;1317.23;0.0
16746;2024-07-13;2778;140;12;14.0;3;1163.28;10.0
1719;2024-10-24;601;500;13;26.0;1;428.21;25.0
915;2024-05-07;447;388;12;;1;498.79;
579;2024-10-17;4227;253;3;3.0;1;146.84;20.0
55459;2025-10-16;809;429;1;9.0;2;1810.98;10.0
35690;27/03/2024;4518;9;9;;2;1365.07;0.0
45612;17/03/2025;3850;449;2;7.0;1;353.05;25.0
14934;2024-05-09;186;333;15;;1;4335.47;0.0
34258;11/04/2024;241;208;12;;1;1788.67;0.0
49059;2025-12-22;3793;254;1;11.0;1;547.56;35.0
45267;2025-04-11;4322;342;2;;1;4078.47;0.0
51616;21 de enero de 2024;1207;454;13;33.0;1;3536.34;10.0
9857;31/03/2025;2896;46;4;22.0;1;556.19;25.0
19479;2025-12-23;677;394;14;11.0;1;1289.54;35.0
57970;2025-12-14;2819;112;14;11.0;3;258.27;35.0
25214;22/12/2025;2343;429;11;11.0;1;1766.46;35.0
26226;02/10/2025;4478;272;12;28.0;3;81.83;10.0
39482;09/11/2025;763;435;14;;1;323.23;0.0
26160;18/04/2024;3473;27;3;;2;98.79;0.0
13928;19/12/2025;774;111;15;11.0;1;168.2;35.0
52911;2024-12-13;2728;414;8;5.0;2;2603.26;30.0
56607;2024-09-24;616;9;8;;1;1331.41;0.0
20834;25/09/2025;3472;208;13;;3;1927.88;0.0
35729;24/02/2024;4230;180;15;34.0;1;5022.57;
