id_venta,fecha,id_cliente,id_producto,id_tienda,id_promocion,cantidad,precio_unitario,descuento,importe,costo_total,margen
57224,2025-04-18,2531,182,15,0,1,1535.16,0.0,1535.16,1157.38,377.78
2609,2024-08-22,2120,9,13,0,2,1300.0,0.0,2600.0,2145.98,454.02
56783,2025-12-29,1524,422,4,0,1,6138.12,0.0,6138.12,4036.84,2101.28
54376,2025-02-12,3568,268,11,0,1,475.75,0.0,475.75,389.02,86.73
19517,2024-01-04,1221,342,8,18,1,3625.64,35.0,2356.67,2565.29,-208.62
9554,2024-10-28,2989,90,15,0,1,79.6,0.0,79.6,45.99,33.61
9196,2024-10-23,3452,491,8,26,1,1173.06,25.0,879.8,690.44,189.36
53242,2024-04-18,813,417,1,0,2,690.18,0.0,1380.36,1045.5,334.86
54057,2024-10-19,702,261,8,26,1,480.54,25.0,360.4,383.36,-22.96
56891,2025-05-05,3850,182,11,0,1,1470.11,0.0,1470.11,1157.38,312.73
34467,2024-12-21,3840,208,14,5,3,1738.2,30.0,3650.22,3397.14,253.08
47248,2024-03-13,3445,33,8,0,1,949.32,0.0,949.32,598.95,350.37
34653,2025-12-29,3713,9,14,0,2,1419.59,0.0,2839.18,2145.98,693.2
23861,2025-10-19,389,208,14,9,1,1945.87,10.0,1751.28,1132.38,618.9
52041,2025-06-11,506,427,4,0,2,323.72,0.0,647.44,386.42,261.02
44017,2024-09-08,1114,253,1,0,1,136.32,0.0,136.32,91.34,44.98
51999,2025-09-23,571,132,11,0,1,225.18,0.0,225.18,166.71,58.47
10762,2025-08-28,3472,342,3,0,3,3610.36,0.0,10831.08,7695.87,3135.21
47464,2024-12-24,2770,9,12,5,1,1403.76,30.0,982.63,1072.99,-90.36
40095,2025-12-08,101,208,9,11,2,1693.94,35.0,2202.12,2264.76,-62.64
38394,2025-03-19,2557,131,7,7,3,2346.26,25.0,5279.09,4454.31,824.78
10076,2024-01-13,447,208,12,0,1,1765.04,0.0,1765.04,1132.38,632.66
27999,2025-03-22,4322,6,6,7,1,3926.24,25.0,2944.68,3233.75,-289.07
12274,2024-03-21,2762,427,9,1,1,302.7,10.0,272.43,193.21,79.22
6779,2025-02-11,853,449,14,0,1,321.12,0.0,321.12,206.18,114.94
12372,2024-07-02,62,426,11,0,2,359.82,0.0,719.64,485.94,233.7
27030,2025-08-18,2849,208,15,0,3,1934.71,0.0,5804.13,3397.14,2406.99
9932,2024-04-26,4447,426,8,0,1,328.33,0.0,328.33,242.97,85.36
38742,2025-11-21,3156,52,14,10,1,727.29,10.0,654.56,615.07,39.49
24865,2025-08-05,2811,417,11,31,1,775.38,25.0,581.54,522.75,58.79
53075,2024-11-20,3595,429,15,0,1,2030.0,0.0,2030.0,1065.24,964.76
46780,2024-09-26,2343,48,11,0,1,574.69,0.0,574.69,438.72,135.97
8407,2025-12-23,3827,422,6,11,1,5432.9,35.0,3531.38,4036.84,-505.46
30591,2025-12-03,4922,9,9,11,2,1312.98,35.0,1706.87,2145.98,-439.11
56743,2024-12-10,447,172,5,5,1,644.32,30.0,451.02,459.69,-8.67
31201,2024-03-28,1694,174,4,0,1,842.81,0.0,842.81,579.52,263.29
56304,2025-12-29,555,342,13,0,1,3607.95,0.0,3607.95,2565.29,1042.66
31859,2024-12-21,4448,384,14,5,1,593.55,30.0,415.48,423.05,-7.57
40509,2025-01-21,1385,373,5,0,2,323.62,0.0,647.24,400.58,246.66
33775,2024-02-02,4578,426,1,0,1,328.99,0.0,328.99,242.97,86.02
43122,2024-12-18,4011,67,13,5,1,1541.11,30.0,1078.78,1077.51,1.27
45494,2025-02-07,85,426,11,0,1,338.78,0.0,338.78,242.97,95.81
38440,2025-12-02,3830,77,15,11,1,89.97,35.0,58.48,66.75,-8.27
21172,2024-07-24,1447,449,11,6,1,355.97,35.0,231.38,206.18,25.2
32303,2024-07-27,3110,435,3,6,1,324.08,35.0,210.65,188.77,21.88
19274,2025-12-22,2928,426,14,11,1,351.85,35.0,228.7,242.97,-14.27
37583,2024-04-26,3566,206,4,0,2,627.43,0.0,1254.86,842.5,412.36
18624,2025-03-21,3538,208,6,7,1,1892.54,25.0,1419.4,1132.38,287.02
8526,2024-11-27,4363,15,2,4,1,613.01,15.0,521.06,367.12,153.94
47053,2024-10-27,697,429,11,0,1,1858.77,0.0,1858.77,1065.24,793.53
3076,2024-08-28,4426,261,8,0,1,483.79,0.0,483.79,383.36,100.43
6482,2025-04-07,2879,418,6,8,1,251.75,40.0,151.05,152.4,-1.35
16887,2025-07-27,547,438,12,12,1,3508.06,35.0,2280.24,2118.52,161.72
35376,2025-06-03,2037,9,2,0,2,1343.73,0.0,2687.46,2145.98,541.48
16277,2024-01-27,1426,332,3,0,1,973.27,0.0,973.27,713.43,259.84
26792,2025-09-23,4322,261,5,0,1,499.09,0.0,499.09,383.36,115.73
35349,2025-08-01,4322,386,4,31,2,4092.51,25.0,6138.76,5626.2,512.56
22719,2024-12-06,3733,393,8,5,1,534.78,30.0,374.35,281.18,93.17
26265,2025-02-24,4820,87,1,40,1,1746.87,20.0,1397.5,1284.79,112.71
55155,2024-09-26,4927,9,3,0,1,1309.82,0.0,1309.82,1072.99,236.83
29835,2025-10-21,467,295,1,9,1,1111.51,10.0,1000.36,741.57,258.79
18189,2024-11-28,2490,376,3,4,2,718.05,15.0,1220.68,1130.76,89.92
49313,2024-06-27,3935,342,12,0,1,3529.03,0.0,3529.03,2565.29,963.74
9591,2024-05-19,4666,148,12,0,1,1672.35,0.0,1672.35,1418.2,254.15
12082,2025-09-15,2453,201,14,0,1,2149.07,0.0,2149.07,1414.45,734.62
32898,2025-03-21,1896,208,13,7,3,1752.56,25.0,3943.26,3397.14,546.12
19654,2025-07-07,4118,451,15,0,1,5186.03,0.0,5186.03,4139.27,1046.76
23837,2025-04-14,2612,27,1,0,2,96.07,0.0,192.14,115.54,76.6
58075,2025-12-28,4423,46,13,0,1,583.13,0.0,583.13,366.2,216.93
46794,2024-04-28,3276,342,12,0,1,4066.49,0.0,4066.49,2565.29,1501.2
39664,2024-09-08,1858,342,2,0,1,4054.49,0.0,4054.49,2565.29,1489.2
30424,2025-08-18,1290,261,3,0,1,485.72,0.0,485.72,383.36,102.36
34386,2025-07-18,2837,208,6,29,1,1909.43,25.0,1432.07,1132.38,299.69
9023,2024-03-26,1858,136,4,0,1,214.47,0.0,214.47,139.48,74.99
49553,2024-01-10,2206,97,11,18,1,1283.54,35.0,834.3,947.89,-113.59
57213,2024-10-28,2183,13,9,0,1,6001.81,0.0,6001.81,3903.84,2097.97
12008,2025-03-08,3344,458,13,0,1,1501.16,0.0,1501.16,998.66,502.5
42494,2025-11-21,3164,9,9,10,1,1344.41,10.0,1209.97,1072.99,136.98
31995,2025-03-30,4606,475,8,22,1,1912.85,25.0,1434.64,1274.57,160.07
829,2024-01-17,3045,115,14,33,2,5289.22,10.0,9520.6,8636.72,883.88
53433,2025-11-21,1760,342,1,10,1,3629.69,10.0,3266.72,2565.29,701.43
36558,2025-12-18,1226,180,8,11,1,4572.57,35.0,2972.17,3621.93,-649.76
24608,2024-05-12,329,261,14,0,1,499.39,0.0,499.39,383.36,116.03
26811,2025-12-06,2915,486,1,30,2,205.12,10.0,369.22,316.66,52.56
8740,2024-12-20,3525,147,12,5,1,285.93,30.0,200.15,169.94,30.21
24076,2025-11-02,705,268,8,0,1,496.93,0.0,496.93,389.02,107.91
56875,2025-09-20,3792,67,4,20,1,1397.25,35.0,908.21,1077.51,-169.3
33286,2024-12-08,4227,9,14,5,1,1299.25,30.0,909.47,1072.99,-163.52
21241,2024-02-07,1239,386,12,0,1,3780.91,0.0,3780.91,2813.1,967.81
6430,2024-12-26,1868,302,4,0,1,2269.59,0.0,2269.59,1367.52,902.07
45161,2024-03-19,1542,313,7,1,1,3464.32,0.0,3464.32,2404.8,1059.52
33811,2024-12-31,762,6,10,0,2,4198.32,0.0,8396.64,6467.5,1929.14
40909,2025-12-28,447,67,12,0,1,1327.87,0.0,1327.87,1077.51,250.36
7990,2024-10-20,3881,153,8,3,1,1399.93,20.0,1119.94,933.08,186.86
51279,2025-04-28,978,342,3,0,1,3682.01,0.0,3682.01,2565.29,1116.72
18787,2025-10-24,3955,480,13,21,1,292.18,10.0,262.96,174.64,88.32
5778,2025-12-16,1342,184,14,11,1,1357.18,35.0,882.17,801.55,80.62
55925,2024-10-25,719,406,12,26,1,2607.45,25.0,1955.59,1563.05,392.54
44587,2025-03-26,3556,254,13,22,1,579.86,0.0,579.86,445.05,134.81
5749,2024-04-02,3060,455,2,2,1,557.55,20.0,446.04,316.49,129.55
36792,2025-01-22,2800,208,4,0,1,1974.95,0.0,1974.95,1132.38,842.57
48566,2024-10-21,2541,426,3,26,1,353.98,25.0,265.48,242.97,22.51
13206,2025-12-24,167,74,5,11,1,25.48,35.0,16.56,21.82,-5.26
56592,2024-09-05,304,201,3,19,1,2058.83,15.0,1750.01,1414.45,335.56
14474,2024-10-17,4507,272,9,3,1,89.88,20.0,71.9,59.63,12.27
26267,2024-09-12,4126,185,11,0,1,3269.13,0.0,3269.13,2588.4,680.73
9697,2024-04-17,3186,1,13,0,2,5691.46,0.0,11382.92,6701.6,4681.32
32220,2024-12-20,4957,67,5,5,2,1473.8,30.0,2063.32,2155.02,-91.7
54293,2024-12-06,334,208,4,5,1,1829.72,30.0,1280.8,1132.38,148.42
57245,2025-01-25,1987,493,5,0,1,357.77,0.0,357.77,260.43,97.34
1881,2025-12-30,447,208,8,0,1,1964.64,0.0,1964.64,1132.38,832.26
17782,2025-12-14,1540,126,13,11,1,5450.72,35.0,3542.97,4052.59,-509.62
39252,2025-07-28,1221,291,2,31,1,111.24,25.0,83.43,83.35,0.08
27213,2025-06-01,4605,46,8,27,1,588.07,15.0,499.86,366.2,133.66
54203,2025-11-09,2868,38,9,0,1,2763.35,0.0,2763.35,1590.2,1173.15
52019,2025-11-27,3857,46,6,10,2,548.76,10.0,987.77,732.4,255.37
10734,2024-03-17,180,435,14,0,1,309.07,0.0,309.07,188.77,120.3
7564,2025-10-26,4522,208,5,21,1,1704.86,10.0,1534.37,1132.38,401.99
9837,2025-02-10,3256,147,7,0,1,254.97,0.0,254.97,169.94,85.03
34946,2025-10-09,447,314,8,38,2,4267.33,0.0,8534.66,6102.32,2432.34
50247,2025-04-07,1260,208,6,8,1,1815.11,40.0,1089.07,1132.38,-43.31
42780,2025-05-04,4623,171,9,0,1,700.38,0.0,700.38,494.44,205.94
29639,2025-07-05,1221,14,7,36,1,2836.9,30.0,1985.83,1648.58,337.25
41903,2024-11-23,3909,74,14,4,1,27.93,15.0,23.74,21.82,1.92
54548,2024-03-03,1943,429,13,0,2,1992.07,0.0,3984.14,2130.48,1853.66
28013,2024-06-19,3420,46,4,0,3,549.39,0.0,1648.17,1098.6,549.57
897,2025-08-27,2094,180,13,0,1,4583.1,0.0,4583.1,3621.93,961.17
47677,2024-12-06,579,435,5,5,1,302.9,30.0,212.03,188.77,23.26
13934,2025-10-27,779,261,15,0,1,530.25,0.0,530.25,383.36,146.89
29292,2025-03-24,3850,171,13,22,1,723.72,25.0,542.79,494.44,48.35
23331,2025-04-16,3770,393,1,0,2,522.67,0.0,1045.34,562.36,482.98
56247,2024-12-20,3881,354,8,5,2,3655.09,30.0,5117.13,4948.24,168.89
14833,2025-03-17,447,418,12,7,1,228.97,25.0,171.73,152.4,19.33
29083,2024-12-11,3691,435,14,5,2,321.46,30.0,450.04,377.54,72.5
55129,2025-02-21,2936,26,6,0,1,1256.3,0.0,1256.3,765.06,491.24
44130,2025-03-05,4081,77,2,0,2,91.41,0.0,182.82,133.5,49.32
54363,2025-04-25,4478,426,4,0,1,340.87,0.0,340.87,242.97,97.9
57908,2024-01-20,3634,27,11,33,1,91.41,10.0,82.27,57.77,24.5
1165,2024-04-29,1914,67,4,0,1,1420.11,0.0,1420.11,1077.51,342.6
52045,2025-04-16,3658,208,5,0,1,1736.15,0.0,1736.15,1132.38,603.77
14697,2025-01-19,3680,208,12,0,2,1914.32,0.0,3828.64,2264.76,1563.88
9903,2024-12-26,3391,342,2,0,1,3588.73,0.0,3588.73,2565.29,1023.44
26243,2025-04-25,2182,220,10,0,1,4318.22,0.0,4318.22,2373.09,1945.13
14241,2025-04-02,768,342,11,8,1,3685.58,40.0,2211.35,2565.29,-353.94
2542,2024-03-23,4418,6,6,1,1,3788.19,10.0,3409.37,3233.75,175.62
43292,2025-12-29,2018,426,7,0,1,334.79,0.0,334.79,242.97,91.82
29279,2025-05-31,2911,101,10,27,2,770.42,15.0,1309.71,794.18,515.53
43819,2024-01-07,4585,115,12,18,1,5179.71,35.0,3366.81,4318.36,-951.55
35276,2025-11-26,3800,426,11,39,1,354.43,25.0,265.82,242.97,22.85
28590,2024-03-11,4181,426,7,0,1,346.88,0.0,346.88,242.97,103.91
8452,2024-12-28,1518,237,4,0,1,1900.34,0.0,1900.34,1529.09,371.25
22200,2025-12-22,1006,393,11,11,3,535.93,35.0,1045.06,843.54,201.52
10240,2024-04-25,2140,342,11,0,1,3963.95,0.0,3963.95,2565.29,1398.66
44093,2024-12-18,1882,180,9,5,2,4554.68,30.0,6376.55,7243.86,-867.31
36331,2025-08-12,535,254,3,0,1,545.59,0.0,545.59,445.05,100.54
28020,2025-12-23,3652,332,4,11,2,912.78,35.0,1186.61,1426.86,-240.25
5785,2025-10-31,999,38,3,0,3,2859.06,0.0,8577.18,4770.6,3806.58
6690,2024-05-08,3738,201,14,0,1,1988.1,0.0,1988.1,1414.45,573.65
397,2024-10-01,3641,429,6,0,2,2063.45,0.0,4126.9,2130.48,1996.42
59049,2025-12-28,1311,121,2,0,1,3332.52,0.0,3332.52,2108.97,1223.55
30828,2024-04-23,4125,268,2,0,1,504.09,0.0,504.09,389.02,115.07
11273,2024-05-05,2584,392,5,0,1,154.39,0.0,154.39,112.91,41.48
22353,2025-12-16,2180,90,7,11,1,74.38,35.0,48.35,45.99,2.36
1537,2025-11-12,4173,370,15,0,1,3233.95,0.0,3233.95,1880.22,1353.73
9599,2024-07-24,2809,460,15,6,1,376.22,35.0,244.54,223.65,20.89
34638,2024-04-28,4082,487,14,0,2,99.31,0.0,198.62,162.36,36.26
59116,2025-10-20,732,449,3,9,1,346.95,0.0,346.95,206.18,140.77
13034,2024-12-21,823,46,3,5,1,590.45,30.0,413.32,366.2,47.12
32722,2025-04-19,649,9,8,0,1,1270.8,0.0,1270.8,1072.99,197.81
32865,2025-12-08,706,208,8,11,2,1944.08,35.0,2527.3,2264.76,262.54
30002,2025-12-13,761,435,10,11,1,282.23,35.0,183.45,188.77,-5.32
20586,2025-04-27,1084,202,7,0,1,189.17,0.0,189.17,106.83,82.34
25905,2024-08-01,78,290,1,0,1,2577.75,0.0,2577.75,1722.36,855.39
58224,2024-02-17,447,100,14,0,1,2502.11,0.0,2502.11,2134.18,367.93
51107,2024-04-13,900,253,1,0,1,137.99,0.0,137.99,91.34,46.65
25218,2024-12-26,4503,155,13,0,1,834.27,0.0,834.27,700.32,133.95
22861,2024-08-30,677,433,9,0,1,355.69,0.0,355.69,228.42,127.27
44845,2024-11-10,484,429,1,23,2,1872.5,20.0,2996.0,2130.48,865.52
5135,2025-11-29,455,342,1,39,2,3566.14,25.0,5349.21,5130.58,218.63
48141,2025-05-24,2850,426,9,25,1,336.35,40.0,201.81,242.97,-41.16
49044,2025-07-28,4607,342,12,31,3,3988.48,25.0,8974.08,7695.87,1278.21
417,2024-10-30,4503,342,15,0,1,3700.96,0.0,3700.96,2565.29,1135.67
15529,2024-05-27,2274,429,1,0,1,1922.65,0.0,1922.65,1065.24,857.41
39159,2024-04-01,464,449,2,2,1,338.2,20.0,270.56,206.18,64.38
45023,2024-10-31,1419,435,5,0,1,11372.790732720368,0.0,11372.79,188.77,11184.02
26560,2024-08-10,3909,342,2,0,1,4096.33,0.0,4096.33,2565.29,1531.04
50359,2024-04-27,3405,208,2,0,1,1726.84,0.0,1726.84,1132.38,594.46
14303,2024-11-17,2862,429,10,23,1,1890.2,20.0,1512.16,1065.24,446.92
3789,2025-05-18,1127,342,9,0,1,4015.49,0.0,4015.49,2565.29,1450.2
42970,2024-03-12,2945,67,3,0,3,1470.52,0.0,4411.56,3232.53,1179.03
41313,2024-12-22,4729,81,11,5,1,1338.33,30.0,936.83,1066.22,-129.39
13742,2024-05-28,3343,40,2,0,1,830.41,0.0,830.41,539.77,290.64
38826,2025-02-08,2728,349,3,0,1,902.17,0.0,902.17,565.9,336.27
52595,2024-01-06,759,232,8,18,3,680.42,35.0,1326.82,1407.45,-80.63
42986,2024-01-28,881,208,2,0,1,1941.66,0.0,1941.66,1132.38,809.28
17962,2025-12-09,382,46,5,11,1,593.0,35.0,385.45,366.2,19.25
15857,2025-07-13,2630,46,4,29,1,548.01,25.0,411.01,366.2,44.81
6946,2025-04-28,244,460,6,0,1,426.08,0.0,426.08,223.65,202.43
58325,2025-06-03,1158,349,4,0,1,963.37,0.0,963.37,565.9,397.47
51586,2025-04-23,2852,201,6,16,2,2106.51,15.0,3581.07,2828.9,752.17
34761,2025-08-08,1700,194,4,0,1,447.25,0.0,447.25,276.51,170.74
8189,2024-11-01,4227,342,6,0,1,4047.37,0.0,4047.37,2565.29,1482.08
29178,2024-10-03,2324,205,6,0,1,1199.91,0.0,1199.91,874.17,325.74
20228,2025-07-15,982,253,10,29,1,147.54,25.0,110.66,91.34,19.32
37721,2024-10-28,4004,332,15,0,1,903.94,0.0,903.94,713.43,190.51
50378,2025-05-11,506,194,11,0,1,417.92,0.0,417.92,276.51,141.41
16318,2025-10-29,4792,342,3,0,3,3539.9,0.0,10619.7,7695.87,2923.83
32205,2024-06-25,473,342,10,0,2,3727.21,0.0,7454.42,5130.58,2323.84
13469,2024-07-02,811,342,5,0,1,3514.83,0.0,3514.83,2565.29,949.54
34277,2024-11-25,447,27,14,4,1,91.7,15.0,77.95,57.77,20.18
59902,2024-05-30,319,458,11,0,2,1330.94,0.0,2661.88,1997.32,664.56
36216,2025-01-03,1130,338,11,0,1,4961.11,0.0,4961.11,2640.93,2320.18
12332,2024-11-17,447,125,7,23,1,269.81,20.0,215.85,179.91,35.94
2785,2024-12-12,60,67,2,5,1,1379.09,30.0,965.36,1077.51,-112.15
26575,2024-12-29,3421,427,1,0,1,328.61,0.0,328.61,193.21,135.4
25919,2024-11-19,2315,426,3,0,1,364.0,0.0,364.0,242.97,121.03
12529,2025-11-30,4533,40,15,0,1,775.06,0.0,775.06,539.77,235.29
1323,2024-08-28,784,6,12,0,1,3922.25,0.0,3922.25,3233.75,688.5
57984,2024-08-24,3065,388,8,0,1,500.06,0.0,500.06,270.33,229.73
2869,2025-04-16,4640,346,13,0,3,3923.67,0.0,11771.01,8927.58,2843.43
50742,2025-01-13,3991,272,7,0,3,85.8,0.0,257.4,178.89,78.51
43855,2025-12-29,3738,261,13,0,1,543.87,0.0,543.87,383.36,160.51
35771,2025-12-23,4503,208,2,11,1,1683.77,35.0,1094.45,1132.38,-37.93
2868,2024-12-29,447,208,13,0,2,1898.53,0.0,3797.06,2264.76,1532.3
10942,2024-02-07,3575,10,3,0,1,1111.26,0.0,1111.26,709.99,401.27
24376,2024-01-18,4322,208,15,33,1,1892.38,10.0,1703.14,1132.38,570.76
37043,2025-01-31,3738,159,8,0,2,4183.13,0.0,8366.26,6531.46,1834.8
59083,2024-11-21,999,388,5,0,1,516.83,0.0,516.83,270.33,246.5
18604,2025-09-25,3102,406,7,0,1,2646.3,0.0,2646.3,1563.05,1083.25
25798,2024-11-29,1230,253,14,4,1,134.25,15.0,114.11,91.34,22.77
50231,2025-09-22,2049,388,14,20,1,507.55,35.0,329.91,270.33,59.58
30457,2025-08-09,2522,174,7,0,2,810.62,0.0,1621.24,1159.04,462.2
28664,2024-09-02,3895,171,12,19,1,732.28,15.0,622.44,494.44,128.0
38692,2024-04-25,2911,208,5,0,1,1697.47,0.0,1697.47,1132.38,565.09
7512,2024-03-22,4441,180,14,1,1,4395.97,0.0,4395.97,3621.93,774.04
59397,2025-06-16,1601,346,6,37,1,4281.77,15.0,3639.5,2975.86,663.64
23888,2024-07-23,762,147,10,6,2,273.73,0.0,547.46,339.88,207.58
17821,2024-07-20,2557,435,4,6,1,310.8,35.0,202.02,188.77,13.25
52141,2024-06-26,692,9,6,0,1,1272.75,0.0,1272.75,1072.99,199.76
57433,2024-10-04,3850,48,10,0,2,669.63,0.0,1339.26,877.44,461.82
40826,2025-09-16,2874,253,13,0,1,134.23,0.0,134.23,91.34,42.89
31437,2025-11-11,2408,9,5,0,1,1402.77,0.0,1402.77,1072.99,329.78
58775,2024-01-18,498,171,4,33,1,688.17,10.0,619.35,494.44,124.91
10566,2025-11-20,3996,9,7,0,1,1391.23,0.0,1391.23,1072.99,318.24
32217,2025-04-25,1054,132,6,0,1,232.21,0.0,232.21,166.71,65.5
27556,2024-07-19,447,375,3,0,1,811.02,0.0,811.02,623.12,187.9
58400,2025-10-31,3456,14,12,0,1,2758.13,0.0,2758.13,1648.58,1109.55
5713,2024-09-14,3643,342,3,13,1,3892.28,10.0,3503.05,2565.29,937.76
38934,2025-12-12,447,226,9,11,1,1495.37,35.0,971.99,1158.32,-186.33
3754,2025-09-11,4478,147,15,0,1,245.54,0.0,245.54,169.94,75.6
41923,2024-04-05,1518,114,10,2,2,4859.25,20.0,7774.8,5696.72,2078.08
52012,2024-04-15,762,342,9,0,1,3863.4,0.0,3863.4,2565.29,1298.11
23114,2025-03-05,3683,285,5,0,2,478.88,0.0,957.76,545.6,412.16
899,2024-12-06,541,429,12,5,2,1913.29,0.0,3826.58,2130.48,1696.1
40599,2024-11-01,3498,22,6,0,1,182.97,0.0,182.97,134.16,48.81
12734,2025-11-06,774,107,1,0,1,2248.76,0.0,2248.76,1373.08,875.68
10037,2025-06-07,4657,175,2,0,1,1899.63,0.0,1899.63,1152.85,746.78
40961,2025-11-21,3874,426,5,10,2,345.96,10.0,622.73,485.94,136.79
58146,2024-02-21,3770,332,11,34,1,951.87,20.0,761.5,713.43,48.07
41175,2024-12-29,4957,261,9,0,2,500.75,0.0,1001.5,766.72,234.78
57697,2025-12-28,2369,13,8,0,1,5884.53,0.0,5884.53,3903.84,1980.69
51160,2025-05-29,3906,261,11,27,2,513.56,15.0,873.05,766.72,106.33
56445,2025-03-02,3595,46,9,0,1,537.12,0.0,537.12,366.2,170.92
43448,2025-04-14,3424,23,1,0,1,290.89,0.0,290.89,230.92,59.97
31636,2025-08-30,1571,74,12,0,1,29.67,0.0,29.67,21.82,7.85
46581,2025-04-13,4503,52,13,0,1,806.38,0.0,806.38,615.07,191.31
22141,2025-06-18,4846,435,1,37,2,304.24,15.0,517.21,377.54,139.67
4525,2024-12-26,527,373,7,0,1,316.41,0.0,316.41,200.29,116.12
8880,2025-11-23,4491,458,5,39,1,1368.43,25.0,1026.32,998.66,27.66
14062,2024-04-27,3990,426,8,0,2,342.42,0.0,684.84,485.94,198.9
2296,2025-04-28,4227,426,2,0,1,350.41,0.0,350.41,242.97,107.44
9545,2025-04-21,4469,2,3,16,1,714.53,15.0,607.35,455.68,151.67
7183,2025-04-20,135,435,10,0,2,294.17,0.0,588.34,377.54,210.8
32679,2024-11-01,1507,330,6,0,1,747.54,0.0,747.54,460.82,286.72
37578,2024-09-04,2037,426,7,19,2,340.24,15.0,578.41,485.94,92.47
41484,2025-10-26,209,342,13,21,1,3855.58,10.0,3470.02,2565.29,904.73
19828,2024-12-06,945,344,12,5,1,4712.34,30.0,3298.64,3652.85,-354.21
46049,2025-12-17,447,386,3,11,1,3933.59,35.0,2556.83,2813.1,-256.27
21258,2024-07-16,763,426,5,14,1,332.09,0.0,332.09,242.97,89.12
39511,2024-09-05,3935,201,11,19,1,2181.49,15.0,1854.27,1414.45,439.82
50850,2024-08-10,496,475,4,0,1,2112.12,0.0,2112.12,1274.57,837.55
46086,2024-12-05,1794,342,15,5,1,3736.28,30.0,2615.4,2565.29,50.11
52265,2024-10-28,3827,435,9,0,1,304.72,0.0,304.72,188.77,115.95
21357,2024-11-02,4914,268,11,0,1,472.29,0.0,472.29,389.02,83.27
2504,2025-11-27,4322,208,15,39,1,1724.07,25.0,1293.05,1132.38,160.67
11618,2024-01-10,4478,101,12,18,1,729.75,35.0,474.34,397.09,77.25
5013,2024-01-13,447,283,14,0,1,5421.26,0.0,5421.26,3524.12,1897.14
35022,2024-12-30,2614,370,11,0,2,3398.49,0.0,6796.98,3760.44,3036.54
19415,2025-07-05,571,426,9,36,1,350.69,30.0,245.48,242.97,2.51
41636,2025-12-12,101,40,15,11,1,833.99,0.0,833.99,539.77,294.22
20950,2025-08-14,490,426,2,0,3,354.06,0.0,1062.18,728.91,333.27
40956,2024-09-20,332,342,13,13,1,3752.13,10.0,3376.92,2565.29,811.63
6996,2024-06-20,435,342,15,0,1,4008.09,0.0,4008.09,2565.29,1442.8
20150,2024-11-04,4733,67,10,0,1,1484.21,0.0,1484.21,1077.51,406.7
6758,2024-10-24,2193,452,11,26,1,2445.44,25.0,1834.08,1318.52,515.56
31494,2024-03-22,3710,356,1,1,3,461.44,10.0,1245.89,975.6,270.29
43709,2025-12-04,1221,342,9,11,1,3875.1,35.0,2518.82,2565.29,-46.47
35147,2024-12-22,2120,194,6,5,1,469.37,30.0,328.56,276.51,52.05
41468,2024-11-20,4503,90,7,0,1,74.02,0.0,74.02,45.99,28.03
16383,2025-11-02,3733,285,1,0,1,494.05,0.0,494.05,272.8,221.25
40498,2025-04-24,4219,426,15,16,1,354.95,15.0,301.71,242.97,58.74
47263,2025-07-03,264,208,11,36,1,1687.48,30.0,1181.24,1132.38,48.86
19829,2024-02-21,2420,177,14,34,2,37.54,20.0,60.06,46.58,13.48
28000,2025-03-22,4322,9,6,7,3,1455.76,25.0,3275.46,3218.97,56.49
5396,2025-04-19,3361,37,3,0,1,1731.95,0.0,1731.95,1337.24,394.71
12548,2024-11-20,4754,127,10,0,3,330.71,0.0,992.13,738.99,253.14
43336,2025-12-14,3219,449,9,11,2,325.26,35.0,422.84,412.36,10.48
57866,2025-07-22,3798,9,7,12,2,1307.29,35.0,1699.48,2145.98,-446.5
31162,2025-12-01,2240,337,12,11,1,333.74,35.0,216.93,220.75,-3.82
11513,2025-03-25,1797,429,15,22,1,1924.35,25.0,1443.26,1065.24,378.02
38703,2024-05-17,595,373,15,0,1,345.89,0.0,345.89,200.29,145.6
28246,2024-12-26,4734,67,15,0,1,1337.31,0.0,1337.31,1077.51,259.8
30439,2024-05-05,4828,346,12,0,1,4053.96,0.0,4053.96,2975.86,1078.1
39433,2024-07-05,3850,429,3,32,2,1799.72,25.0,2699.58,2130.48,569.1
54215,2025-07-09,2911,342,14,0,1,3717.73,0.0,3717.73,2565.29,1152.44
32140,2024-03-24,4031,208,3,1,1,1938.28,10.0,1744.45,1132.38,612.07
9539,2025-08-15,1351,499,8,0,1,107.53,0.0,107.53,62.98,44.55
39731,2024-02-26,1120,342,1,34,1,3845.49,20.0,3076.39,2565.29,511.1
26375,2025-08-30,447,342,12,0,281,3558.97,0.0,1000070.57,720846.49,279224.08
31126,2025-12-12,2914,486,15,11,1,215.7,35.0,140.2,158.33,-18.13
32349,2024-12-26,4478,194,12,0,2,475.41,0.0,950.82,553.02,397.8
50891,2025-09-25,2206,373,6,0,1,343.47,0.0,343.47,200.29,143.18
16181,2024-12-14,1290,126,1,17,1,5117.77,40.0,3070.66,4052.59,-981.93
23060,2024-03-17,2259,147,9,0,1,275.5,0.0,275.5,169.94,105.56
30333,2024-04-27,2584,342,11,0,1,3840.21,0.0,3840.21,2565.29,1274.92
24623,2024-05-08,309,74,5,0,1,25.31,0.0,25.31,21.82,3.49
57300,2024-12-17,1158,254,13,17,2,577.45,40.0,692.94,890.1,-197.16
